OBJECTID,FRANODEID,COUNTRY,STATE,STFIPS,CTYFIPS,STCYFIPS,FRADISTRCT,PASSNGR,PASSNGRSTN,BNDRY,x,y
249876,497307,US,NJ,34.0,3.0,34003.0,1,C,Meadowlands Sports Complex,,-74.072074673901,40.8129833764142
249877,497308,US,NY,36.0,59.0,36059.0,1,C,Greenvale,,-73.6269417978262,40.8155684910665
249878,497309,US,NJ,34.0,13.0,34013.0,1,C,Walnut Street,,-74.2096669992957,40.8170820218627
249879,497310,US,NY,36.0,103.0,36103.0,1,C,Medford,,-72.9991644795686,40.817397351672
249880,497311,US,NY,36.0,59.0,36059.0,1,C,Port Washington,,-73.6873407643691,40.8286484053405
249881,497312,US,NJ,34.0,13.0,34013.0,1,C,Watchung Avenue,,-74.2069438966491,40.8297987620246
249882,497313,US,NY,36.0,59.0,36059.0,1,C,Glen Head,,-73.6261433374724,40.8321924087779
249883,497314,US,NY,36.0,103.0,36103.0,1,C,Cold Spring Harbor,,-73.4514813716168,40.8351691959172
249884,497315,US,NY,36.0,5.0,36005.0,1,C,Tremont,,-73.8995914244433,40.8472202779404
249885,497316,US,NJ,34.0,13.0,34013.0,1,C,Mountain Avenue,,-74.2054782620254,40.8486017131501
249886,497317,US,NY,36.0,59.0,36059.0,1,C,Sea Cliff,,-73.6254408531236,40.8524471386169
249887,497318,US,NY,36.0,103.0,36103.0,1,C,Huntington,,-73.409812963264,40.8529340486508
249888,497319,US,NY,36.0,103.0,36103.0,1,C,Smithtown,,-73.1990496878231,40.8562497425246
249889,497320,US,NJ,34.0,13.0,34013.0,1,C,Montclair Heights,,-74.2025601827413,40.8573319012358
249890,497321,US,NY,36.0,59.0,36059.0,1,C,Glen Street,,-73.6215019274523,40.8578680345278
249891,497322,US,NY,36.0,5.0,36005.0,1,C,Fordham,,-73.8904234297577,40.8616255073594
249892,497323,US,NY,36.0,59.0,36059.0,1,C,Glen Cove,,-73.6169060305761,40.8652407141312
249893,497324,US,NY,36.0,5.0,36005.0,1,C,Botanical Garden,,-73.8826633556337,40.8668385552022
249894,497325,US,NJ,34.0,31.0,34031.0,1,C,Montclair State University,,-74.1973341841686,40.8699939817032
249895,497326,US,NY,36.0,59.0,36059.0,1,C,Locust Valley,,-73.5988579566433,40.8741529495112
249896,497327,US,NJ,34.0,27.0,34027.0,1,C,Mount Tabor,,-74.4818501191078,40.8760469920161
249897,497328,US,NY,36.0,5.0,36005.0,1,C,Williams Bridge,,-73.8708269890585,40.8788590757922
249898,497329,US,NY,36.0,103.0,36103.0,1,C,Northport,,-73.3268207798273,40.8807209373141
249899,497330,US,UT,49.0,11.0,49011.0,7,C,Woods Cross Station,,-111.903036815299,40.8807867863615
249900,497331,US,NY,36.0,103.0,36103.0,1,C,Kings Park,,-73.2555309127658,40.8837173734751
249901,497332,US,NJ,34.0,3.0,34003.0,1,C,Plauderville,,-74.1026605315594,40.8851826204084
249902,497333,US,NJ,34.0,27.0,34027.0,1,C,Mountain Lakes,,-74.4336176940245,40.8859954848716
249903,497334,US,NJ,34.0,3.0,34003.0,1,C,Anderson Street,,-74.0438840185393,40.8943410541621
249904,497335,US,NJ,34.0,27.0,34027.0,1,C,Mount Arlington,,-74.6325871120676,40.8966388454488
249905,497336,US,NJ,34.0,31.0,34031.0,1,C,Wayne/Route 23,,-74.2567967818937,40.8999393204703
249906,497337,US,NJ,34.0,27.0,34027.0,1,C,Boonton,,-74.4080033422188,40.903294733944
249907,497338,US,NJ,34.0,27.0,34027.0,1,C,Lake Hopatcong,,-74.6657710340715,40.9043340811613
249908,497339,US,NY,36.0,5.0,36005.0,1,C,Riverdale,,-73.9137051891471,40.9047636203458
249909,497340,US,NJ,34.0,27.0,34027.0,1,C,Mount Olive,,-74.7309576536679,40.9076037194069
249910,497341,US,NJ,34.0,3.0,34003.0,1,C,New Bridge Landing,,-74.0349419348762,40.9111222519326
249911,497342,US,NY,36.0,103.0,36103.0,1,C,Stony Brook,,-73.1284341474179,40.9204621573843
249912,497343,US,NJ,34.0,27.0,34027.0,1,C,Towaco,,-74.3434114010524,40.9231292370794
249913,497344,US,NY,36.0,119.0,36119.0,1,C,Ludlow,,-73.9050661566368,40.9239749367153
249914,497345,US,NY,36.0,119.0,36119.0,1,C,Fleetwood,,-73.8396873397904,40.9273459898117
249915,497346,US,NY,36.0,103.0,36103.0,1,C,Port Jefferson,,-73.0523639090467,40.934434720883
249916,497347,US,NJ,34.0,3.0,34003.0,1,C,River Edge,,-74.0290198533494,40.9354317708498
249917,497348,US,NY,36.0,119.0,36119.0,1,C,Bronxville,,-73.8351025424979,40.9402532102393
249918,497349,US,NY,36.0,119.0,36119.0,1,C,Tuckahoe,,-73.8301321505561,40.9493199471259
249919,497350,US,NY,36.0,119.0,36119.0,1,C,Glenwood,,-73.8990427541291,40.9503790912535
249920,497351,US,NJ,34.0,3.0,34003.0,1,C,Oradell,,-74.0299953545777,40.9533710201544
249921,497352,US,NY,36.0,119.0,36119.0,1,C,Crestwood,,-73.820854952173,40.9591490633471
249922,497353,US,NJ,34.0,3.0,34003.0,1,C,Glen Rock Boro Hall,,-74.1293161502552,40.9610565187352
249923,497354,US,NJ,34.0,3.0,34003.0,1,C,Glen Rock Main Line,,-74.1337297789603,40.9620386743805
249924,497355,US,NY,36.0,103.0,36103.0,1,C,East Hampton,,-72.1934750063158,40.9650376972189
249925,497356,US,NY,36.0,119.0,36119.0,1,C,Greystone,,-73.8893618034499,40.9726963339183
249926,497357,US,NJ,34.0,3.0,34003.0,1,C,Emerson,,-74.0274628735361,40.9751590556656
249927,497358,US,NY,36.0,103.0,36103.0,1,C,Amagansett,,-72.1326285646753,40.9800306613147
249928,497359,US,NJ,34.0,3.0,34003.0,1,C,Ridgewood,,-74.1205050319774,40.9809850703267
249929,497360,US,UT,49.0,11.0,49011.0,7,C,Farmington Station,,-111.904875380123,40.988078477545
249930,497361,US,NY,36.0,119.0,36119.0,1,C,Scarsdale,,-73.8085733113726,40.9890558254867
249931,497362,US,NY,36.0,103.0,36103.0,1,C,Mattituck,,-72.5361110463138,40.9917588541565
249932,497363,US,NJ,34.0,3.0,34003.0,1,C,Ho-Ho-Kus,,-74.1135155830098,40.9972384209434
249933,497364,US,NY,36.0,119.0,36119.0,1,C,Hartsdale,,-73.7960901083854,41.0104175564563
249934,497365,US,NY,36.0,119.0,36119.0,1,C,Dobbs Ferry,,-73.8795663445215,41.0123272264316
249935,497366,US,NJ,34.0,3.0,34003.0,1,C,Woodcliff Lake,,-74.0407372165057,41.021311761551
249936,497367,US,NY,36.0,119.0,36119.0,1,C,Ardsley-on-Hudson,,-73.876774863912,41.0262604276835
249937,497368,US,CT,9.0,1.0,9001.0,1,C,Riverside,,-73.5878797156246,41.031617781709
249938,497369,US,CT,9.0,1.0,9001.0,1,C,Old Greenwich,,-73.5660485620442,41.0337012635679
249939,497370,US,NY,36.0,119.0,36119.0,1,C,Irvington,,-73.873049140797,41.040301130717
249940,497371,US,NJ,34.0,3.0,34003.0,1,C,"Montvale, NY",,-74.0290060947526,41.0410439028777
249941,497372,US,CT,9.0,1.0,9001.0,1,B,Stamford,,-73.5419017951048,41.0468460492755
249942,497373,US,UT,49.0,11.0,49011.0,7,C,Layton,,-111.96474704278,41.0567054714849
249943,497374,US,CT,9.0,1.0,9001.0,1,C,Glenbrook,,-73.5199979687162,41.0707334555772
249944,497375,US,NY,36.0,119.0,36119.0,1,C,Valhalla,,-73.7741626904409,41.0738257295712
249945,497376,US,NJ,34.0,3.0,34003.0,1,C,Route 17,,-74.1455673950921,41.0748097354379
249946,497377,US,CT,9.0,1.0,9001.0,1,C,Springdale,,-73.5178098676186,41.0886193681681
249947,497378,US,NJ,34.0,3.0,34003.0,1,C,Mahwah,,-74.1466345020215,41.0942593655941
249948,497379,US,UT,49.0,11.0,49011.0,7,C,Clearfield Station,,-112.013996188289,41.0949736392403
249949,497380,US,NY,36.0,119.0,36119.0,1,C,Philipse Manor,,-73.8696822784683,41.0952560474341
249950,497381,US,NY,36.0,119.0,36119.0,1,C,Mount Pleasant,,-73.7937934458857,41.0957475052304
249951,497382,US,NY,36.0,119.0,36119.0,1,C,Hawthorne,,-73.7961757214253,41.1084807129847
249952,497383,US,CT,9.0,1.0,9001.0,1,C,Talmadge Hill,,-73.497969384301,41.1161495269642
249953,497384,US,CT,9.0,1.0,9001.0,1,C,Greens Farms,,-73.314600901796,41.1223969098285
249954,497385,US,NY,36.0,119.0,36119.0,1,C,Pleasantville,,-73.7923715664028,41.1347399137142
249955,497386,US,NY,36.0,119.0,36119.0,1,C,Scarborough,,-73.8664889993986,41.1380859996412
249956,497387,US,CT,9.0,1.0,9001.0,1,C,Merritt 7,,-73.427736934042,41.1467980977954
249957,497388,US,NY,36.0,87.0,36087.0,1,C,Sloatsburg,,-74.1912404049466,41.1572213980881
249958,497389,US,NY,36.0,119.0,36119.0,1,C,Ossining,,-73.86915040126,41.157529960578
249959,497390,US,NY,36.0,119.0,36119.0,1,C,Chappaqua,,-73.7750054080937,41.1579240888467
249960,497391,US,CT,9.0,1.0,9001.0,1,C,Fairfield Metro,,-73.233919598495,41.1612230287781
249961,497392,US,UT,49.0,57.0,49057.0,7,C,Roy,,-112.039246097177,41.1888324963355
249962,497393,US,NY,36.0,71.0,36071.0,1,C,Tuxedo,,-74.1843332461506,41.1941955241073
249963,497394,US,CT,9.0,1.0,9001.0,1,C,Stratford,,-73.1309023782555,41.194580663926
249964,497395,US,CT,9.0,1.0,9001.0,1,C,Wilton,,-73.4320481296518,41.1958364658363
249965,497396,US,NY,36.0,119.0,36119.0,1,C,Mount Kisco,,-73.7297281222916,41.2083833233134
249966,497397,US,CT,9.0,1.0,9001.0,1,C,Cannondale,,-73.4264043129624,41.21690752535
249967,497398,US,UT,49.0,57.0,49057.0,7,C,Ogden Station,,-111.980720063204,41.224319564133
249968,497399,US,NY,36.0,119.0,36119.0,1,C,Bedford Hills,,-73.6997163905077,41.2374323426897
249969,497400,US,NY,36.0,119.0,36119.0,1,C,Cortlandt,,-73.9221706258221,41.2459733762896
249970,497401,US,NY,36.0,119.0,36119.0,1,C,Katonah,,-73.6839010486709,41.2594594102774
249971,497402,US,CT,9.0,9.0,9009.0,1,C,West Haven,,-72.9637605447148,41.2707467380295
249972,497403,US,CT,9.0,9.0,9009.0,1,C,Branford,,-72.8174753274186,41.2747058631973
249973,497404,US,NY,36.0,71.0,36071.0,1,C,Harriman,,-74.1396358552037,41.2940819103252
249974,497405,US,CT,9.0,9.0,9009.0,1,B,New Haven,,-72.9261495623957,41.2974208690105
249975,497406,US,CT,9.0,1.0,9001.0,1,C,Redding,,-73.4349746306417,41.3248603634165
249976,497407,US,NY,36.0,119.0,36119.0,1,C,Purdys,,-73.6588730020984,41.3257230118579
249977,497408,US,NY,36.0,79.0,36079.0,1,C,Manitou,,-73.9706614656699,41.3323883962428
249978,497409,US,CT,9.0,9.0,9009.0,1,C,Ansonia,,-73.0799911994528,41.3440691773621
249979,497410,US,NY,36.0,119.0,36119.0,1,C,Croton Falls,,-73.6620828874244,41.3479161312515
249980,497411,US,NY,36.0,71.0,36071.0,1,C,Port Jervis,,-74.6945640610353,41.3746799025287
249981,497412,US,CT,9.0,1.0,9001.0,1,C,Danbury,,-73.4487745644094,41.3960225657893
249982,497413,US,NY,36.0,79.0,36079.0,1,C,Cold Spring,,-73.9579899533413,41.4151795266401
249983,497414,US,NY,36.0,71.0,36071.0,1,C,Middletown,,-74.3706765778725,41.4574377871935
249984,497415,US,NY,36.0,71.0,36071.0,1,C,Otisville,,-74.5293841031594,41.4719137104674
249985,497416,US,CT,9.0,9.0,9009.0,1,C,Naugatuck,,-73.0521511888858,41.4921186181319
249986,497417,US,NY,36.0,27.0,36027.0,1,C,Beacon,,-73.9847606992257,41.505668955547
249987,497418,US,NY,36.0,79.0,36079.0,1,C,Patterson,,-73.604218900138,41.5116069027713
249988,497419,US,CT,9.0,9.0,9009.0,1,C,Waterbury,,-73.0470682236659,41.5544755182234
249989,497420,US,NY,36.0,27.0,36027.0,1,C,Pawling,,-73.6006588362428,41.5640680716461
249990,497421,US,NY,36.0,27.0,36027.0,1,C,Appalachian Trail,,-73.5880461375142,41.5929202968844
249991,497422,US,NY,36.0,27.0,36027.0,1,C,Harlem Valley-Wingdale,,-73.571662898721,41.6374823308695
249992,497423,US,NY,36.0,27.0,36027.0,1,C,Dover Plains,,-73.5761044084376,41.7428122847255
249993,497424,US,NY,36.0,27.0,36027.0,1,C,Tenmile River,,-73.5591411723812,41.7794519857293
249994,497425,US,IL,17.0,31.0,17031.0,4,C,Museum Campus/11th St.,,-87.621536534098,41.8687621532837
249995,497426,US,IL,17.0,31.0,17031.0,4,C,Van Buren St.,,-87.622914006263,41.8769135814946
249996,497427,US,CT,9.0,3.0,9003.0,1,A,Windsor Locks,,-72.6260319687746,41.9135310223914
249997,497428,US,OR,41.0,35.0,41035.0,8,A,Chemult,,-121.781366154247,43.2168012653968
249998,497429,US,MN,27.0,49.0,27049.0,4,A,Red Wing,,-92.5353564159713,44.5677481619712
249999,497430,US,MN,27.0,3.0,27003.0,4,C,Coon Rapids-Riverdale Station,,-93.3517814036563,45.1911673031412
250000,497431,US,MN,27.0,3.0,27003.0,4,C,Anoka Station,,-93.3840650655235,45.2077643212735
250001,497432,US,MN,27.0,3.0,27003.0,4,C,Ramsey Station,,-93.462108298906,45.2319802363744
250002,497433,US,MN,27.0,141.0,27141.0,4,C,Elk River Station,,-93.5426485622157,45.2828665122171
250003,497434,US,OR,41.0,5.0,41005.0,8,A,Oregon City,,-122.595354626116,45.3668381038891
250004,497435,US,WA,53.0,53.0,53053.0,8,C,Lakewood,,-122.499459996847,47.1529856927193
250005,497436,US,WA,53.0,33.0,53033.0,8,B,Tukwila,,-122.240479987196,47.4601285377826
250006,497437,US,WA,53.0,7.0,53007.0,8,A,Leavenworth,,-120.644601006489,47.6067315155618
250007,497438,US,MT,30.0,85.0,30085.0,8,A,Wolf Point,,-105.643085449782,48.0916247842464
250008,497439,US,WA,53.0,61.0,53061.0,8,A,Stanwood,,-122.349608945777,48.2422023283234
250009,497440,US,MT,30.0,29.0,30029.0,8,A,Essex,,-113.610825810247,48.2754117872101
250010,497441,US,ND,38.0,61.0,38061.0,8,A,Stanley,,-102.389850445567,48.3199578358984
250011,497442,US,WA,53.0,57.0,53057.0,8,A,Mount Vernon,,-122.335210570536,48.4187702365575
250012,497502,US,OR,41.0,67.0,41067.0,8,C,Hall/Nimbus WES Station,0.0,-122.787050398778,45.4575950042955
250013,497503,US,CA,6.0,97.0,6097.0,7,C,Sonoma County Airport,0.0,-122.784302834108,38.5100337351591
250014,497504,US,OR,41.0,5.0,41005.0,8,C,Wilsonville WES Station,0.0,-122.775275633275,45.3113527793228
250015,497505,US,OR,41.0,67.0,41067.0,8,C,Tigard TC WES Station,0.0,-122.769699665441,45.430143839601
250016,497506,US,CA,6.0,97.0,6097.0,7,C,Santa Rosa Downtown,0.0,-122.721636212564,38.4374735930487
250017,497507,US,CA,6.0,41.0,6041.0,7,C,Novato Downtown,0.0,-122.564589623729,38.1062455994263
250018,497508,US,WA,53.0,53.0,53053.0,8,C,South Tacoma,0.0,-122.485597704727,47.2040051648012
250019,497509,US,CA,6.0,75.0,6075.0,7,C,Bayshore,0.0,-122.401830322811,37.7079725321109
250020,497510,US,CA,6.0,81.0,6081.0,7,C,Millbrae,0.0,-122.38533739523,37.5985577723609
250021,497511,US,CA,6.0,1.0,6001.0,7,A,Emeryville,0.0,-122.29233650719,37.8404637708532
250022,497512,US,CA,6.0,1.0,6001.0,7,A,Oakland Jack London,0.0,-122.271630814201,37.793288361639
250023,497513,US,WA,53.0,33.0,53033.0,8,C,Auburn,0.0,-122.232318283495,47.3064959966371
250024,497514,US,CA,6.0,1.0,6001.0,7,A,Oakland Coliseum-BART,0.0,-122.198412258835,37.7524163007166
250025,497515,US,CA,6.0,13.0,6013.0,7,A,Martinez,0.0,-122.138914555847,38.0192996740534
250026,497516,US,CA,6.0,95.0,6095.0,7,A,Fairfield-Vacaville,0.0,-121.967883691761,38.2855285013826
250027,497517,US,CA,6.0,85.0,6085.0,7,B,Santa Clara-University,0.0,-121.935899187748,37.3531683020776
250028,497518,US,CA,6.0,85.0,6085.0,7,C,College Park,0.0,-121.915636657045,37.342796731463
250029,497519,US,CA,6.0,85.0,6085.0,7,C,Tamien,0.0,-121.88433204565,37.3120385302055
250030,497520,US,CA,6.0,85.0,6085.0,7,C,Capitol,0.0,-121.841688175594,37.2838174808535
250031,497521,US,CA,6.0,113.0,6113.0,7,A,Davis,0.0,-121.737027875615,38.5434917685836
250032,497522,US,CA,6.0,85.0,6085.0,7,C,Gilroy,0.0,-121.566457712522,37.0040726174054
250033,497523,US,CA,6.0,67.0,6067.0,7,A,Sacramento,0.0,-121.500578932016,38.5847818297974
250034,497524,US,CA,6.0,77.0,6077.0,7,C,Tracy,0.0,-121.43289070917,37.696209149979
250035,497525,US,CA,6.0,61.0,6061.0,7,A,Roseville,0.0,-121.286158043725,38.7496715757625
250036,497526,US,CA,6.0,77.0,6077.0,7,C,Lathrop/Manteca,0.0,-121.263405755856,37.798269043326
250037,497527,US,CA,6.0,61.0,6061.0,7,A,Rocklin,0.0,-121.237730513545,38.7910857042056
250038,497528,US,CA,6.0,111.0,6111.0,7,B,Camarillo,0.0,-119.034095152371,34.2158242862789
250039,497529,US,CA,6.0,111.0,6111.0,7,B,Moorpark,0.0,-118.878004066469,34.284899947452
250040,497530,US,CA,6.0,37.0,6037.0,7,C,Northridge,0.0,-118.54491834504,34.2306336335652
250041,497531,US,CA,6.0,37.0,6037.0,7,C,Sylmar / San Fernando,0.0,-118.449827341438,34.2922612710828
250042,497532,US,CA,6.0,37.0,6037.0,7,B,Van Nuys,0.0,-118.446469258344,34.2112269588525
250043,497533,US,CA,6.0,37.0,6037.0,7,C,Sun Valley,0.0,-118.373268083582,34.2222627172282
250044,497534,US,CA,6.0,37.0,6037.0,7,C,Commerce,0.0,-118.143587821682,33.9907248791544
250045,497535,US,CA,6.0,71.0,6071.0,7,C,Ontario - East,0.0,-117.579523863497,34.0398054062202
250046,497536,US,CA,6.0,65.0,6065.0,7,B,Riverside - Downtown,0.0,-117.369668084122,33.9755398694217
250047,497537,US,CA,6.0,65.0,6065.0,7,C,Riverside - Hunter Park / UCR,0.0,-117.334409439189,33.9987339163476
250048,497538,US,CA,6.0,65.0,6065.0,7,C,Perris - Downtown,0.0,-117.22929619427,33.7843819516745
250049,497539,US,CA,6.0,73.0,6073.0,7,C,Sorrento Valley,0.0,-117.225121751891,32.9027601021087
250050,497540,US,CA,6.0,73.0,6073.0,7,C,San Diego-Old Town,0.0,-117.199829962646,32.7550738876629
250051,497541,US,UT,49.0,35.0,49035.0,7,C,Draper Station,0.0,-111.904226739894,40.5160221974647
250052,497542,US,UT,49.0,49.0,49049.0,7,B,Provo Central Station,0.0,-111.660991182427,40.2256350531574
250053,497543,US,NM,35.0,1.0,35001.0,5,C,Bernalillo County,0.0,-106.657403654935,35.0301023557515
250054,497544,US,NM,35.0,1.0,35001.0,5,C,Los Ranchos / JC,0.0,-106.617349140957,35.176153231165
250055,497545,US,NM,35.0,49.0,35049.0,5,C,South Capitol,0.0,-105.95719386288,35.6731183750287
250056,497546,US,NM,35.0,49.0,35049.0,5,C,Santa Fe Depot,0.0,-105.946785828387,35.6844277337044
250057,497547,US,TX,48.0,491.0,48491.0,5,C,Lakeline,0.0,-97.7865431437794,30.481038821397
250058,497548,US,TX,48.0,439.0,48439.0,5,C,Fort Worth T&P Station,0.0,-97.3277967963421,32.7453704637506
250059,497549,US,TX,48.0,439.0,48439.0,5,C,Richland Hills,0.0,-97.2227794636477,32.7997972759648
250060,497550,US,TX,48.0,439.0,48439.0,5,C,CentrePort/DFW Airport,0.0,-97.0533138483672,32.8170374088921
250061,497551,US,TX,48.0,113.0,48113.0,5,C,Downtown Irving/Heritage Crossing,0.0,-96.9477669183887,32.8149439171921
250062,497552,US,TX,48.0,113.0,48113.0,5,C,Medical/Market Center,0.0,-96.839987067668,32.8092513963235
250063,497553,US,MN,27.0,3.0,27003.0,4,C,Fridley Station,0.0,-93.2708305482779,45.0789829507033
250064,497554,US,IL,17.0,31.0,17031.0,4,C,Mt. Prospect,0.0,-87.9361549692922,42.0629625400332
250065,497555,US,IL,17.0,31.0,17031.0,4,C,Orland Park 179th,0.0,-87.9024647532009,41.5637968374433
250066,497556,US,IL,17.0,31.0,17031.0,4,C,Bellwood,0.0,-87.8818986620008,41.8914102887098
250067,497557,US,IL,17.0,31.0,17031.0,4,C,Mannheim,0.0,-87.8833566115373,41.941552849822
250068,497558,US,IL,17.0,31.0,17031.0,4,C,Franklin Park,0.0,-87.8664822790496,41.9364921211763
250069,497559,US,IL,17.0,97.0,17097.0,4,C,Lake Bluff,0.0,-87.8467558907563,42.2798210062729
250070,497560,US,IL,17.0,97.0,17097.0,4,C,Great Lakes,0.0,-87.846613314646,42.3070203962447
250071,497561,US,IL,17.0,197.0,17197.0,4,C,Hickory Creek,0.0,-87.846209513841,41.5485859170481
250072,497562,US,WI,55.0,59.0,55059.0,4,C,Kenosha,0.0,-87.825994082707,42.5854940920024
250073,497563,US,IL,17.0,97.0,17097.0,4,C,Zion,0.0,-87.8180734041833,42.4491971755812
250074,497564,US,IL,17.0,97.0,17097.0,4,C,Winthrop Harbor,0.0,-87.8162229986655,42.482699105419
250075,497565,US,IL,17.0,31.0,17031.0,4,C,Cicero,0.0,-87.7463845441002,41.8440743342577
250076,497566,US,IL,17.0,31.0,17031.0,4,C,Healy,0.0,-87.7279384203767,41.924830993777
250077,497567,US,IL,17.0,31.0,17031.0,4,C,Richton Park,0.0,-87.7089355190436,41.4857519047159
250078,497568,US,IL,17.0,31.0,17031.0,4,C,Matteson,0.0,-87.702346556996,41.4982794662873
250079,497569,US,IL,17.0,31.0,17031.0,4,C,Robbins,0.0,-87.6945105779254,41.6408527229592
250080,497570,US,IL,17.0,31.0,17031.0,4,C,123rd St.,0.0,-87.6735085756405,41.6704112625276
250081,497571,US,IL,17.0,31.0,17031.0,4,C,Kensington (115th St.),0.0,-87.6120547435105,41.6861415522858
250082,497572,US,IN,18.0,89.0,18089.0,4,C,Miller,0.0,-87.2689694084282,41.597960072006
250083,497573,US,FL,12.0,97.0,12097.0,3,C,Poinciana,0.0,-81.4842918482708,28.2588365180095
250084,497574,US,FL,12.0,95.0,12095.0,3,C,Sand Lake Road,0.0,-81.3669579015655,28.4532269967107
250085,497575,US,FL,12.0,117.0,12117.0,3,C,Altamonte Springs,0.0,-81.3564866768798,28.6639690675757
250086,497576,US,FL,12.0,95.0,12095.0,3,B,Winter Park/Amtrak,0.0,-81.3516464903485,28.5970356759643
250087,497577,US,FL,12.0,117.0,12117.0,3,C,Longwood,0.0,-81.3452444111177,28.7015457780008
250088,497578,US,FL,12.0,117.0,12117.0,3,C,Lake Mary,0.0,-81.3183625490226,28.7585987261131
250089,497579,US,FL,12.0,117.0,12117.0,3,C,Sanford,0.0,-81.2984404762193,28.8136703475013
250090,497580,US,VA,51.0,13.0,51013.0,2,C,Crystal City,0.0,-77.0481956940308,38.8601474843058
250091,497581,US,DC,11.0,1.0,11001.0,2,B,Union Station,0.0,-77.0060701995052,38.8984348269141
250092,497582,US,MD,24.0,3.0,24003.0,2,C,Odenton,0.0,-76.7060113880431,39.0875250108673
250093,497583,US,MD,24.0,510.0,24510.0,2,B,Penn Station,0.0,-76.615516645135,39.3076576383333
250094,497584,US,PA,42.0,29.0,42029.0,2,B,Exton,0.0,-75.6214854066568,40.0194633829272
250095,497585,US,PA,42.0,29.0,42029.0,2,C,Malvern,0.0,-75.5154140375204,40.0364623011185
250096,497586,US,PA,42.0,29.0,42029.0,2,C,Berwyn,0.0,-75.4424094473801,40.0480737505776
250097,497587,US,PA,42.0,45.0,42045.0,2,C,Marcus Hook,0.0,-75.4195704487296,39.8216245794317
250098,497588,US,PA,42.0,45.0,42045.0,2,C,Elwyn,0.0,-75.4112832872143,39.9077503545464
250099,497589,US,PA,42.0,45.0,42045.0,2,C,Highland Avenue,0.0,-75.3929719835471,39.8336885129172
250100,497590,US,PA,42.0,91.0,42091.0,2,C,Main Street,0.0,-75.3486707307758,40.1170377381488
250101,497591,US,PA,42.0,91.0,42091.0,2,C,Elm Street,0.0,-75.3452950101601,40.1207462048244
250102,497592,US,PA,42.0,45.0,42045.0,2,C,Eddystone,0.0,-75.3417755941333,39.8573241310871
250103,497593,US,PA,42.0,45.0,42045.0,2,C,Crum Lynne,0.0,-75.3309978301366,39.871747395167
250104,497594,US,PA,42.0,91.0,42091.0,2,C,Lansdale,0.0,-75.2853044384066,40.2431287987248
250105,497595,US,PA,42.0,91.0,42091.0,2,C,North Wales,0.0,-75.277261400358,40.2143862863874
250106,497596,US,PA,42.0,101.0,42101.0,2,C,Overbrook,0.0,-75.249679996795,39.9895787596593
250107,497597,US,PA,42.0,91.0,42091.0,2,C,Penllyn,0.0,-75.2442941403225,40.1700814158006
250108,497598,US,PA,42.0,91.0,42091.0,2,C,Ambler,0.0,-75.2243508843466,40.1528268827748
250109,497599,US,PA,42.0,17.0,42017.0,2,C,Chalfont,0.0,-75.2104280646413,40.2877575725718
250110,497600,US,PA,42.0,101.0,42101.0,2,B,30th Street Station,0.0,-75.181777705416,39.9564683372577
250111,497601,US,PA,42.0,91.0,42091.0,2,C,Oreland,0.0,-75.1838882298024,40.1182121432369
250112,497602,US,PA,42.0,91.0,42091.0,2,C,Glenside,0.0,-75.1536958719678,40.1013390048869
250113,497603,US,PA,42.0,91.0,42091.0,2,C,Jenkintown-Wyncote,0.0,-75.1375988822382,40.0928652413638
250114,497604,US,PA,42.0,101.0,42101.0,2,C,Fern Rock T.C.,0.0,-75.1347998207461,40.0408550297163
250115,497605,US,PA,42.0,17.0,42017.0,2,C,Warminster,0.0,-75.0889455551218,40.1953065408821
250116,497606,US,PA,42.0,91.0,42091.0,2,C,Bethayres,0.0,-75.0686292800123,40.1164746634668
250117,497607,US,PA,42.0,91.0,42091.0,2,C,Philmont,0.0,-75.0438158706056,40.1218385214818
250118,497608,US,PA,42.0,101.0,42101.0,2,C,Tacony,0.0,-75.0390556907286,40.0232153389038
250119,497609,US,PA,42.0,101.0,42101.0,2,C,Holmesburg Junction,0.0,-75.023716765911,40.0327067975266
250120,497610,US,PA,42.0,17.0,42017.0,2,C,Neshaminy Falls,0.0,-74.9619371777096,40.1468664698216
250121,497611,US,PA,42.0,17.0,42017.0,2,C,Woodbourne,0.0,-74.8907852110275,40.1909038003422
250122,497612,US,NJ,34.0,41.0,34041.0,1,C,Hackettstown,0.0,-74.8347499708772,40.8519894137484
250123,497613,US,NJ,34.0,21.0,34021.0,1,C,West Trenton,0.0,-74.8152991488822,40.2576184290638
250124,497614,US,NJ,34.0,21.0,34021.0,1,B,Trenton,0.0,-74.7538012570825,40.2185320275756
250125,497615,US,NJ,34.0,35.0,34035.0,1,C,Raritan,0.0,-74.6345569441109,40.5710232450238
250126,497616,US,NJ,34.0,21.0,34021.0,1,B,Princeton Junction,0.0,-74.623584321156,40.3164587482895
250127,497617,US,NJ,34.0,35.0,34035.0,1,C,Somerville,0.0,-74.6139180255924,40.5661733046707
250128,497618,US,NJ,34.0,27.0,34027.0,1,C,Dover,0.0,-74.5557605865503,40.8834219489593
250129,497619,US,NJ,34.0,35.0,34035.0,1,C,Bound Brook,0.0,-74.5303573846506,40.5609750756608
250130,497620,US,NJ,34.0,1.0,34001.0,1,C,Absecon,0.0,-74.5019516393721,39.4241862720822
250131,497621,US,NJ,34.0,27.0,34027.0,1,C,Denville,0.0,-74.4819691126453,40.8835927777217
